#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
myangel2;Kosodate Quiz My Angel 2 (Japan);Arcade;;1997;MOSS / Namco;Quiz / Questions in Japanese;2;;;good;0;;;;;;;;;
kot;Kot-Rybolov (Terminal);Arcade;;198?;Terminal;Fighter / Versus;1;;;good;0;;;;;;;;;
legofair;Koukuu Kihei Monogatari - The Legend of Air Cavalry (Japan);Arcade;chopper;1988;SNK;Shooter / Flying Vertical;2;;;good;0;;chopper;;;;;;;
strahlj;Koutetsu Yousai Strahl (Japan set 1);Arcade;strahl;1992;UPL;Shooter / Flying Horizontal;2;;;good;0;;strahl;;;;;;;
strahlja;Koutetsu Yousai Strahl (Japan set 2);Arcade;strahl;1992;UPL;Shooter / Flying Horizontal;2;;;good;0;;strahl;;;;;;;
strahl;Koutetsu Yousai Strahl (World);Arcade;;1992;UPL;Shooter / Flying Horizontal;2;;;good;0;;nmk004;;;;;;;
kovplus12dw;kovplus12dw;Arcade;;;;;;;;;;;;;;;;;;
kovplushsqj;kovplushsqj;Arcade;;;;;;;;;;;;;;;;;;
kovpluststd;kovpluststd;Arcade;;;;;;;;;;;;;;;;;;
kroozr;Kozmik Kroozr;Arcade;;1982;Bally Midway;Shooter / Field;2;;;good;0;;midssio;;;;;;;
kozure;Kozure Ookami (Japan);Arcade;;1987;Nichibutsu;Fighter / 2.5D;2;;;good;0;;;;;;;;;
krama;Kram;Arcade;kram;1982;Taito America Corporation;Maze / Collect;2;;;good;0;;kram;;;;;;;
kram;Kram (rev 1);Arcade;;1982;Taito America Corporation;Maze / Collect;2;;;good;0;;;;;;;;;
kram2;kram2;Arcade;;;;Maze / Collect;2;;;;;;;;;;;;;
krzybowl;Krazy Bowl;Arcade;;1994;American Sammy;Sports / Bowling;4P alt;;;good;0;;;;;;;;;
krull;Krull;Arcade;;1983;Gottlieb;Shooter / Field;2;;;good;0;;;;;;;;;
sandscrpb;Kuai Da Shizi Huangdi (China?, Revised Hardware);Arcade;sandscrp;1992;Face;Shooter / Flying Vertical;2;;;good;0;;sandscrp;;;;;;;
kuhga;Kuhga - Operation Code 'Vapor Trail' (Japan revision 3);Arcade;vaportra;1989;Data East Corporation;Shooter / Flying Vertical;2;;;good;0;;vaportra;;;;;;;
kungfub;Kung-Fu Master (bootleg set 1);Arcade;kungfum;1984;bootleg;Fighter / 2D;2;;;good;0;;kungfum;;;;;;;
kungfub2;Kung-Fu Master (bootleg set 2);Arcade;kungfum;1984;bootleg;Fighter / 2D;2;;;good;0;;kungfum;;;;;;;
kungfub3;Kung-Fu Master (bootleg set 3);Arcade;kungfum;1984;bootleg;Fighter / 2D;2;;;good;0;;kungfum;;;;;;;
kungfumd;Kung-Fu Master (US);Arcade;kungfum;1984;Irem (Data East USA license);Fighter / 2D;2;;;good;0;;kungfum;;;;;;;
kungfum;Kung-Fu Master (World);Arcade;;1984;Irem;Fighter / 2D;2;;;good;0;;;;;;;;;
kungfub3s;Kung-Fu Senjyo (bootleg, Spanish);Arcade;kungfum;1984;bootleg;Fighter / 2D;2;;;good;0;;kungfum;;;;;;;
kungfut;Kung-Fu Taikun (set 1);Arcade;;1984;Seibu Kaihatsu;Platform / Fighter;2;;;good;0;;;;;;;;;
kungfuta;Kung-Fu Taikun (set 2);Arcade;kungfut;1984;Seibu Kaihatsu;Platform / Fighter;2;;;good;0;;kungfut;;;;;;;
kurikintj;Kuri Kinton (Japan);Arcade;kurikint;1988;Taito Corporation;Platform / Fighter Scrolling;2;;;good;0;;kurikint;;;;;;;
kurikintu;Kuri Kinton (US);Arcade;kurikint;1988;Taito America Corporation;Platform / Fighter Scrolling;2;;;good;0;;kurikint;;;;;;;
kurikintw;Kuri Kinton (US, World Games license);Arcade;kurikint;1988;Taito Corporation (World Games, Inc. license);Platform / Fighter Scrolling;2;;;good;0;;kurikint;;;;;;;
kurikint;Kuri Kinton (World);Arcade;;1988;Taito Corporation Japan;Platform / Fighter Scrolling;2;;;good;0;;;;;;;;;
kurikinta;Kuri Kinton (World, prototype?);Arcade;kurikint;1988;Taito Corporation Japan;Platform / Fighter Scrolling;2;;;good;0;;kurikint;;;;;;;
ksayakyu;Kusayakyuu;Arcade;;1985;Taito Corporation;Sports / Baseball;2;;;good;0;;;;;;;;;
brkthruj;Kyohkoh-Toppa (Japan);Arcade;brkthru;1986;Data East Corporation;Shooter / Driving Horizontal;2;;;good;0;;brkthru;;;;;;;
kyros;Kyros;Arcade;;1987;Alpha Denshi Co. (World Games Inc. license);Fighter / Vertical;2;;;good;0;;;;;;;;;
kyrosj;Kyros no Yakata (Japan);Arcade;kyros;1986;Alpha Denshi Co.;Fighter / Vertical;2;;;good;0;;kyros;;;;;;;
dadandrn;Kyukyoku Sentai Dadandarn (ver JAA);Arcade;mmaulers;1993;Konami;Fighter / Versus Co-op;2;;;good;0;;mmaulers;;;;;;;
ktigera;Kyukyoku Tiger (Japan, 2 player alternate);Arcade;twincobr;1987;Toaplan / Taito Corporation;Shooter / Flying Vertical;2;;;good;0;;twincobr;;;;;;;
ktiger;Kyukyoku Tiger (Japan, 2 player cooperative);Arcade;twincobr;1989;Toaplan / Taito Corporation;Shooter / Flying Vertical;2;;;good;0;;twincobr;;;;;;;
ktiger2;Kyukyoku Tiger II (Ver 2.1J 1995/11/30);Arcade;tcobra2;1995;Taito Corporation;Shooter / Flying Vertical;2;;;good;0;;tcobra2;;;;;;;
kyukaidk;Kyuukai Douchuuki (Japan, new version (Rev B));Arcade;;1990;Namco;Sports / Baseball;2;;;good;0;;;;;;;;;
kyukaidko;Kyuukai Douchuuki (Japan, old version);Arcade;kyukaidk;1990;Namco;Sports / Baseball;2;;;good;0;;kyukaidk;;;;;;;
divebomb;Kyuukoukabakugekitai - Dive Bomber Squad (Japan, prototype);Arcade;;1989;Konami;Shooter / Flying;2;;;good;0;;;;;;;;;
lagirl;LA Girl;Arcade;plgirls;1992;bootleg;Ball & Paddle / Breakout * Mature *;2;;;good;0;;plgirls;;;;;;;
labyrunr;Labyrinth Runner (Japan);Arcade;tricktrp;1987;Konami;Shooter / Walking;2;;;good;0;;tricktrp;;;;;;;
labyrunrk;Labyrinth Runner (World Ver. K);Arcade;tricktrp;1987;Konami;Shooter / Walking;2;;;good;0;;tricktrp;;;;;;;
ladybug;Lady Bug;Arcade;;1981;Universal;Maze / Collect;2;;;good;0;;;;;;;;;
ladybugg;Lady Bug (bootleg on Galaxian hardware);Arcade;ladybug;1983;bootleg;Maze / Collect;2;;;good;0;;ladybug;;;;;;;
ladybugb;Lady Bug (bootleg);Arcade;ladybug;1981;bootleg;Maze / Collect;2;;;good;0;;ladybug;;;;;;;
ladyfrog;Lady Frog;Arcade;;1990;Mondial Games;Maze / Cross;2;;;good;0;;;;;;;;;
ladykill;Lady Killer;Arcade;;1993;Yanyaka (Mitchell license);Puzzle / Outline * Mature *;1;;;good;0;;;;;;;;;
ladymstr;Lady Master of Kung Fu (set 1, newer);Arcade;;1985;Kaneko / Taito;Platform / Fighter Scrolling;2;;;good;0;;;;;;;;;
ladymstr2;Lady Master of Kung Fu (set 2, older);Arcade;ladymstr;1985;Kaneko / Taito;Platform / Fighter Scrolling;2;;;good;0;;ladymstr;;;;;;;
landbrkb;Land Breaker (World) / Miss Tang Ja Ru Gi (Korea) (pcb ver 1.0) (AT89c52 protected);Arcade;landbrk;1999;Eolith;Puzzle / Outline * Mature *;1;;;good;0;;landbrk;;;;;;;
landbrk;Land Breaker (World) / Miss Tang Ja Ru Gi (Korea) (pcb ver 3.02);Arcade;;1999;Eolith;Puzzle / Outline * Mature *;1;;;good;0;;;;;;;;;
landbrka;Land Breaker (World) / Miss Tang Ja Ru Gi (Korea) (pcb ver 3.03) (AT89c52 protected);Arcade;landbrk;1999;Eolith;Puzzle / Outline * Mature *;1;;;good;0;;landbrk;;;;;;;
landmakrhe;Land Maker (English Translation Hack);Arcade;landmakr;2023;hack (ywy);Puzzle / Toss;2;;;good;0;;landmakr;;;;;;;
landmakrj;Land Maker (Ver 2.01J 1998/06/01);Arcade;landmakr;1998;Taito Corporation;Puzzle / Toss;2;;;good;0;;landmakr;;;;;;;
landmakr;Land Maker (Ver 2.02O 1998/06/02);Arcade;;1998;Taito Corporation;Puzzle / Toss;2;;;good;0;;;;;;;;;
landmakrp;Land Maker (Ver 2.02O 1998/06/02, prototype);Arcade;landmakr;1998;Taito Corporation;Puzzle / Toss;2;;;good;0;;landmakr;;;;;;;
lsasquad;Land Sea Air Squad / Riku Kai Kuu Saizensen;Arcade;;1986;Taito;Shooter / Misc. Vertical;2;;;good;0;;;;;;;;;
lans2004;Lansquenet 2004 (bootleg of Shock Troopers - 2nd Squad);Arcade;shocktr2;1998;bootleg;Shooter / Walking;2;;;good;0;;shocktr2;;;;;;;
lvgirl94;Las Vegas Girl (Girl '94);Arcade;;1994;Comad;Puzzle / Drop * Mature *;2;;;good;0;;;;;;;;;
lghostj;Laser Ghost (Japan) (FD1094 317-0164);Arcade;lghost;1990;Sega;Shooter / Gun;3;;;good;0;;lghost;;;;;;;
lghostud;Laser Ghost (US) (bootleg of FD1094 317-0165 set);Arcade;lghost;1990;bootleg;Shooter / Gun;3;;;good;0;;lghost;;;;;;;
lghostu;Laser Ghost (US) (FD1094 317-0165);Arcade;lghost;1990;Sega;Shooter / Gun;3;;;good;0;;lghost;;;;;;;
lghostd;Laser Ghost (World) (bootleg of FD1094 317-0166 set);Arcade;lghost;1990;bootleg;Shooter / Gun;3;;;good;0;;lghost;;;;;;;
lghost;Laser Ghost (World) (FD1094 317-0166);Arcade;;1990;Sega;Shooter / Gun;3;;;good;0;;;;;;;;;
lasso;Lasso;Arcade;;1982;SNK;Shooter / Misc.;2;;;good;0;;;;;;;;;
lastbldi;The Last Blade / Bakumatsu Roman - Gekka no Kenshi (Infinite Energy, Hack);Arcade;lastblad;2023;hack;Fighter / Versus;2;;;good;0;;lastblad;;;;;;;
lastbladh;The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NGH-2340);Arcade;lastblad;1997;SNK;Fighter / Versus;2;;;good;0;;lastblad;;;;;;;
lastblad;The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NGM-2340);Arcade;;1997;SNK;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
lastblada;The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NGM-2340, alt board);Arcade;lastblad;1997;SNK;Fighter / Versus;2;;;good;0;;lastblad;;;;;;;
lastbldp;The Last Blade / Bakumatsu Roman - Gekka no Kenshi (Plus, Hack);Arcade;lastblad;2014;hack;Fighter / Versus;2;;;good;0;;lastblad;;;;;;;
lastblsp;The Last Blade / Bakumatsu Roman - Gekka no Kenshi (Special 2017, Hack);Arcade;lastblad;2023;hack;Fighter / Versus;2;;;good;0;;lastblad;;;;;;;
lastbd2b;The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (Enable Hidden Characters V4);Arcade;lastbld2;1998;Dodowang[EGCG];Fighter / Versus;2;;;good;0;;lastbld2;;;;;;;
lastbd2e;The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (Enhanced, Hack);Arcade;lastbld2;1998;hack;Fighter / Versus;2;;;good;0;;lastbld2;;;;;;;
lastbd2i;The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (Infinite Energy, Hack);Arcade;lastbld2;2023;hack;Fighter / Versus;2;;;good;0;;lastbld2;;;;;;;
lastbld2;The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (NGM-2430 ~ NGH-2430);Arcade;;1998;SNK;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
lastbd2p;The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (Plus, Hack);Arcade;lastbld2;2014;hack;Fighter / Versus;2;;;good;0;;lastbld2;;;;;;;
lastbd2t;The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (Team, Hack);Arcade;lastbld2;2015;hack;Fighter / Versus;2;;;good;0;;lastbld2;;;;;;;
lastday;The Last Day (set 1);Arcade;;1990;Dooyong;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
lastdaya;The Last Day (set 2);Arcade;lastday;1990;Dooyong;Shooter / Flying Vertical;2;;;good;0;;lastday;;;;;;;
lastduelb;Last Duel (bootleg);Arcade;lastduel;1988;bootleg;Shooter / Driving Vertical;2;;;good;0;;lastduel;;;;;;;
lastduelj;Last Duel (Japan);Arcade;lastduel;1988;Capcom;Shooter / Driving Vertical;2;;;good;0;;lastduel;;;;;;;
lastduel;Last Duel (US New Ver.);Arcade;;1988;Capcom;Shooter / Driving Vertical;2;;;good;0;;;;;;;;;
lastduelo;Last Duel (US Old Ver.);Arcade;lastduel;1988;Capcom;Shooter / Driving Vertical;2;;;good;0;;lastduel;;;;;;;
lastfortea;Last Fortress - Toride (China, Rev A);Arcade;lastfort;1994;Metro;Tabletop / Shanghai * Mature *;2;;;good;0;;lastfort;;;;;;;
lastforte;Last Fortress - Toride (China, Rev C);Arcade;lastfort;1994;Metro;Tabletop / Shanghai * Mature *;2;;;good;0;;lastfort;;;;;;;
lastfortg;Last Fortress - Toride (Germany);Arcade;lastfort;1994;Metro;Tabletop / Shanghai * Mature *;2;;;good;0;;lastfort;;;;;;;
lastfort;Last Fortress - Toride (Japan, VG420 PCB);Arcade;;1994;Metro;Tabletop / Shanghai;2;;;good;0;;;;;;;;;
lastfortj;Last Fortress - Toride (Japan, VG460 PCB);Arcade;lastfort;1994;Metro;Tabletop / Shanghai;2;;;good;0;;lastfort;;;;;;;
lastfortk;Last Fortress - Toride (Korea);Arcade;lastfort;1994;Metro;Tabletop / Shanghai;2;;;good;0;;lastfort;;;;;;;
lasthope;Last Hope (bootleg AES to MVS conversion, no coin support);Arcade;;2005;NG:DEV.TEAM;Shooter / Flying Horizontal;1;;;good;0;;neogeo;;;;;;;
lhcdb;Last Hope CD Beta (Neo CD conversion);Arcade;;2007;NG:Dev.Team;System / BIOS;BIOS;;;good;0;;neogeo;;;;;;;
lastkm;Last KM (ver 1.0.0275, checksum 13bff751, prototype);Arcade;;1995;Gaelco / Zeus;Driving / Race Bike;1;;;good;0;;;;;;;;;
lastmisnj;Last Mission (Japan);Arcade;lastmisn;1986;Data East Corporation;Shooter / Field;2;;;good;0;;lastmisn;;;;;;;
lastmisnu5;Last Mission (US revision 5);Arcade;lastmisn;1986;Data East USA;Shooter / Field;2;;;good;0;;lastmisn;;;;;;;
lastmisnu6;Last Mission (US revision 6);Arcade;lastmisn;1986;Data East USA;Shooter / Field;2;;;good;0;;lastmisn;;;;;;;
lastmisn;Last Mission (World revision 8);Arcade;;1986;Data East Corporation;Shooter / Field;2;;;good;0;;;;;;;;;
lresort;Last Resort;Arcade;;1992;SNK;Shooter / Flying Horizontal;2;;;good;0;;neogeo;;;;;;;
lresortp;Last Resort (prototype);Arcade;lresort;1992;SNK;Shooter / Flying Horizontal;2;;;good;0;;lresort;;;;;;;
lastsold;The Last Soldier (Korean release of The Last Blade);Arcade;lastblad;1997;SNK;Fighter / Versus;2;;;good;0;;lastblad;;;;;;;
kyustrkr;Last Striker / Kyuukyoku no Striker;Arcade;;1989;East Technology;Sports / Soccer;2;;;good;0;;;;;;;;;
lastsurvd;Last Survivor (Japan) (bootleg of FD1094 317-0083 set);Arcade;lastsurv;1989;bootleg;Shooter / 3rd Person;2;;;good;0;;lastsurv;;;;;;;
lastsurv;Last Survivor (Japan) (FD1094 317-0083);Arcade;;1989;Sega;Shooter / 3rd Person;2;;;good;0;;;;;;;;;
lazybug;Lazy Bug;Arcade;;1981;David Widel;;;;;good;0;;;;;;;;;
bagnardi;Le Bagnard (Itisa, Spain);Arcade;bagman;1983;Valadon Automation (Itisa license);Platform / Run Jump;2;;;good;0;;bagman;;;;;;;
bagnardio;Le Bagnard (Itisa, Spain, older);Arcade;bagman;1982;Valadon Automation (Itisa license);Platform / Run Jump;2;;;good;0;;bagman;;;;;;;
bagnard;Le Bagnard (set 1);Arcade;bagman;1982;Valadon Automation;Platform / Run Jump;2;;;good;0;;bagman;;;;;;;
bagnarda;Le Bagnard (set 2);Arcade;bagman;1982;Valadon Automation;Platform / Run Jump;2;;;good;0;;bagman;;;;;;;
leadang;Lead Angle (Japan);Arcade;deadang;1988;Seibu Kaihatsu;Shooter / 1st Person;2;;;good;0;;deadang;;;;;;;
lbowling;League Bowling (NGM-019 ~ NGH-019);Arcade;;1990;SNK;Sports / Bowling;4P alt / 2;;;good;0;;neogeo;;;;;;;
ledstorm;Led Storm (US);Arcade;madgear;1988;Capcom;Driving / Race;2;;;good;0;;madgear;;;;;;;
leds2011u;Led Storm Rally 2011 (US);Arcade;leds2011;1988;Capcom;Driving / Race;2;;;good;0;;leds2011;;;;;;;
leds2011;Led Storm Rally 2011 (World);Arcade;;1988;Capcom;Driving / Race;2;;;good;0;;;;;;;;;
fitegolfu;Lee Trevino's Fighting Golf (US, Ver 2, set 1);Arcade;fitegolf;1988;SNK;Sports / Golf;2;;;good;0;;fitegolf;;;;;;;
fitegolfua;Lee Trevino's Fighting Golf (US, Ver 2, set 2);Arcade;fitegolf;1988;SNK;Sports / Golf;2;;;good;0;;fitegolf;;;;;;;
fitegolf;Lee Trevino's Fighting Golf (World?);Arcade;;1988;SNK;Sports / Golf;2;;;good;0;;;;;;;;;
legend;Legend;Arcade;;1986;Kyugo / Sega;Fighter / 2D;2;;;good;0;;;;;;;;;
loht_ms;Legend of Hero Tonma (Gaelco bootleg, Modular System);Arcade;loht;1989;bootleg (Gaelco / Ervisa);Fighter / 2D;???;;;preliminary;0;;loht;;;;;;;
lohtj;Legend of Hero Tonma (Japan);Arcade;loht;1989;Irem;Fighter / 2D;2;;;good;0;;loht;;;;;;;
lohtb2;Legend of Hero Tonma (Japan, bootleg with i8751);Arcade;loht;1989;bootleg;Fighter / 2D;2;;;good;0;;loht;;;;;;;
lohtb;Legend of Hero Tonma (Playmark unprotected bootleg);Arcade;loht;1989;bootleg (Playmark);Fighter / 2D;2;;;good;0;;loht;;;;;;;
loht;Legend of Hero Tonma (World);Arcade;;1989;Irem;Fighter / 2D;2;;;good;0;;;;;;;;;
lohtb3;Legend of Hero Tonma (World, bootleg with i8751);Arcade;loht;1997;bootleg;Fighter / 2D;2;;;good;0;;loht;;;;;;;
legendoh;Legend of Heroes;Arcade;;2000;Limenko;Fighter / 2.5D;4;;;good;0;;;;;;;;;
lkageb;The Legend of Kage;Arcade;lkage;1984;Taito Corporation;Fighter / 2D;2;;;good;0;;lkage;;;;;;;
lkagebl1;The Legend of Kage (bootleg set 1);Arcade;lkage;1984;bootleg;Fighter / 2D;2;;;good;0;;lkage;;;;;;;
lkagebl2;The Legend of Kage (bootleg set 2);Arcade;lkage;1984;bootleg;Fighter / 2D;2;;;good;0;;lkage;;;;;;;
lkagebl3;The Legend of Kage (bootleg set 3);Arcade;lkage;1984;bootleg;Fighter / 2D;2;;;good;0;;lkage;;;;;;;
lkagebl4;The Legend of Kage (bootleg set 4);Arcade;lkage;1984;bootleg;Fighter / 2D;2;;;good;0;;lkage;;;;;;;
lkagea;The Legend of Kage (rev 1);Arcade;lkage;1984;Taito Corporation;Fighter / 2D;2;;;good;0;;lkage;;;;;;;
lkage;The Legend of Kage (rev 2);Arcade;;1984;Taito Corporation;Fighter / 2D;2;;;good;0;;;;;;;;;
lomakai;Legend of Makai (World);Arcade;;1988;Jaleco;Fighter / 2D;2;;;good;0;;;;;;;;;
silkroad;The Legend of Silkroad;Arcade;;1999;Unico;Fighter / 2.5D;2;;;good;0;;;;;;;;;
silkroada;The Legend of Silkroad (larger ROMs);Arcade;silkroad;1999;Unico;Fighter / 2.5D;2;;;good;0;;silkroad;;;;;;;
legendos;Legend of Success Joe / Ashita no Joe Densetsu;Arcade;;1991;SNK / Wave;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
lwingsb;Legendary Wings (bootleg);Arcade;lwings;1986;bootleg;Shooter / Flying Vertical;2;;;good;0;;lwings;;;;;;;
lwingsa;Legendary Wings (US);Arcade;lwings;1986;Capcom;Shooter / Flying Vertical;2;;;good;0;;lwings;;;;;;;
lwings;Legendary Wings (US, rev. C);Arcade;;1986;Capcom;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
legendb;Legion (bootleg of Legend);Arcade;legend;1986;bootleg;Fighter / 2D;2;;;good;0;;legend;;;;;;;
legion;Legion - Spinner-87 (World ver 2.03);Arcade;;1987;Nichibutsu;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
legionnaj;Legionnaire (Japan);Arcade;legionna;1992;TAD Corporation;Fighter / 2.5D;2;;;good;0;;legionna;;;;;;;
legionnau;Legionnaire (US);Arcade;legionna;1992;TAD Corporation (Fabtek license);Fighter / 2.5D;2;;;good;0;;legionna;;;;;;;
legionna;Legionnaire (World);Arcade;;1992;TAD Corporation;Fighter / 2.5D;2;;;good;0;;;;;;;;;
bgareggabla;Leishen Chuan / Thunder Deity Biography (Chinese hack of Battle Garegga);Arcade;bgaregga;1997;bootleg (Melody);Shooter / Flying Vertical;2;;;good;0;;bgaregga;;;;;;;
lemmings;Lemmings (US prototype);Arcade;;1991;Data East USA;Puzzle / Misc.;2;;;good;0;;;;;;;;;
crshrace;Lethal Crash Race / Bakuretsu Crash Race (set 1);Arcade;;1993;Video System Co.;Driving / Race;2;;;good;0;;;;;;;;;
crshrace2;Lethal Crash Race / Bakuretsu Crash Race (set 2);Arcade;crshrace;1993;Video System Co.;Driving / Race;2;;;good;0;;crshrace;;;;;;;
crshrace2a;Lethal Crash Race / Bakuretsu Crash Race (set 2, alternate sound ROM);Arcade;crshrace;1993;Video System Co.;Driving / Race;2;;;good;0;;crshrace;;;;;;;
lethaleneaa;Lethal Enforcers (ver EAA, 09/09/92 09:44);Arcade;lethalen;1992;Konami;Shooter / Gun;2;;;good;0;;lethalen;;;;;;;
lethaleneab;Lethal Enforcers (ver EAB, 10/14/92 19:53);Arcade;lethalen;1992;Konami;Shooter / Gun;2;;;good;0;;lethalen;;;;;;;
lethalenead;Lethal Enforcers (ver EAD, 11/11/92 10:52);Arcade;lethalen;1992;Konami;Shooter / Gun;2;;;good;0;;lethalen;;;;;;;
lethaleneae;Lethal Enforcers (ver EAE, 11/19/92 16:24);Arcade;lethalen;1992;Konami;Shooter / Gun;2;;;good;0;;lethalen;;;;;;;
lethalenua;Lethal Enforcers (ver UAA, 08/17/92 21:38);Arcade;lethalen;1992;Konami;Shooter / Gun;2;;;good;0;;lethalen;;;;;;;
lethalenub;Lethal Enforcers (ver UAB, 09/01/92 11:12);Arcade;lethalen;1992;Konami;Shooter / Gun;2;;;good;0;;lethalen;;;;;;;
lethalen;Lethal Enforcers (ver UAE, 11/19/92 15:04);Arcade;;1992;Konami;Shooter / Gun;2;;;good;0;;;;;;;;;
lethalenux;Lethal Enforcers (ver unknown, US, 08/06/92 15:11, hacked/proto?);Arcade;lethalen;1992;Konami;Shooter / Gun;2;;;good;0;;lethalen;;;;;;;
lethalth;Lethal Thunder (World);Arcade;;1991;Irem;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
levers;Levers;Arcade;;1983;Rock-Ola;Platform / Run Jump;2;;;good;0;;;;;;;;;
liblrabl;Libble Rabble;Arcade;;1983;Namco;Puzzle / Outline;2;;;good;0;;;;;;;;;
liberate;Liberation;Arcade;;1984;Data East Corporation;Shooter / Flying;2;;;good;0;;;;;;;;;
lifefrcej;Lifeforce (Japan);Arcade;salamand;1987;Konami;Shooter / Flying;2;;;good;0;;salamand;;;;;;;
lifefrce;Lifeforce (US);Arcade;salamand;1986;Konami;Shooter / Flying;2;;;good;0;;salamand;;;;;;;
lightbrj;Light Bringer (Ver 2.1J 1994/02/18);Arcade;lightbr;1993;Taito Corporation;Maze / Fighter;4;;;good;0;;lightbr;;;;;;;
lightbr;Light Bringer (Ver 2.2O 1994/04/08);Arcade;;1993;Taito Corporation Japan;Maze / Fighter;4;;;good;0;;;;;;;;;
lgtnfghta;Lightning Fighters (Asia);Arcade;lgtnfght;1990;Konami;Shooter / Flying Vertical;2;;;good;0;;lgtnfght;;;;;;;
lgtnfghtu;Lightning Fighters (US);Arcade;lgtnfght;1990;Konami;Shooter / Flying Vertical;2;;;good;0;;lgtnfght;;;;;;;
lgtnfght;Lightning Fighters (World);Arcade;;1990;Konami;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
ltswords;Lightning Swords (World);Arcade;;1991;Irem;Fighter / 2D;2;;;good;0;;;;;;;;;
shangonle;Limited Edition Hang-On;Arcade;shangon;1991;Sega;Driving / Motorbike;1;;;good;0;;shangon;;;;;;;
shangonleeh;Limited Edition Hang-On (Enhanced Edition v2.0.2);Arcade;shangon;2014;hack (Chris White);Driving / Motorbike;1;;;good;0;;shangon;;;;;;;
loffirejd;Line of Fire / Bakudan Yarou (Japan) (bootleg of FD1094 317-0134 set);Arcade;loffire;1989;bootleg;Shooter / Gun;2;;;good;0;;loffire;;;;;;;
loffirej;Line of Fire / Bakudan Yarou (Japan) (FD1094 317-0134);Arcade;loffire;1989;Sega;Shooter / Gun;2;;;good;0;;loffire;;;;;;;
loffireud;Line of Fire / Bakudan Yarou (US) (bootleg of FD1094 317-0135 set);Arcade;loffire;1989;bootleg;Shooter / Gun;2;;;good;0;;loffire;;;;;;;
loffireu;Line of Fire / Bakudan Yarou (US) (FD1094 317-0135);Arcade;loffire;1989;Sega;Shooter / Gun;2;;;good;0;;loffire;;;;;;;
loffired;Line of Fire / Bakudan Yarou (World) (bootleg of FD1094 317-0136 set);Arcade;loffire;1989;bootleg;Shooter / Gun;2;;;good;0;;loffire;;;;;;;
loffire;Line of Fire / Bakudan Yarou (World) (FD1094 317-0136);Arcade;;1989;Sega;Shooter / Gun;2;;;good;0;;;;;;;;;
linkypip;Linky Pipe;Arcade;;1998;Eolith;Puzzle / Drop;2;;;good;0;;;;;;;;;
liquidku;Liquid Kids (US);Arcade;liquidk;1990;Taito America Corporation;Platform / Fighter Scrolling;2;;;good;0;;liquidk;;;;;;;
liquidk;Liquid Kids (World);Arcade;;1990;Taito Corporation Japan;Platform / Fighter Scrolling;2;;;good;0;;;;;;;;;
lithero;Little Hero;Arcade;kidniki;1987;bootleg;Platform / Fighter Scrolling;2;;;good;0;;kidniki;;;;;;;
livequiz;Live Quiz Show;Arcade;;1999;Andamiro;Quiz / Questions in Japanese;3;;;good;0;;;;;;;;;
lizwiz;Lizard Wizard;Arcade;;1985;Techstar (Sunn license);Shooter / Field;2;;;good;0;;;;;;;;;
lkageb2;lkageb2;Arcade;;;;Fighter / 2D;2;;;;;;;;;;;;;
lkageb3;lkageb3;Arcade;;;;Fighter / 2D;2;;;;;;;;;;;;;
lkageb4;lkageb4;Arcade;;;;Fighter / 2D;2;;;;;;;;;;;;;
lkageo;lkageo;Arcade;;;;Fighter / 2D;2;;;;;;;;;;;;;
lkageo2;lkageo2;Arcade;;;;Fighter / 2D;2;;;;;;;;;;;;;
lockonph;Lock On (Philko);Arcade;;1991;Philko;Shooter / Flying Horizontal;2;;;good;0;;;;;;;;;
lnc;Lock'n'Chase;Arcade;;1981;Data East Corporation;Maze / Collect;2;;;good;0;;;;;;;;;
clocknchj;Lock'n'Chase (DECO Cassette) (Japan);Arcade;clocknch;1981;Data East Corporation;Maze / Collect;2;;;good;0;;clocknch;;;;;;;
clocknch;Lock'n'Chase (DECO Cassette) (US);Arcade;;1981;Data East Corporation;Maze / Collect;2;;;good;0;;decocass;;;;;;;
